144,26,134,51,26,27
455,493,457,502,39,38
511,548,513,554,37,41
351,394,336,418,33,33
479,463,480,435,34,35
347,504,348,515,33,33
20,530,43,536,34,33
170,203,177,210,32,28
476,337,480,332,34,34
134,39,124,52,35,30
160,519,175,510,34,32
387,19,389,42,33,33
211,297,199,304,32,31
10,158,8,173,30,26
502,392,508,389,36,37
54,516,47,535,34,32
425,568,414,547,40,41
22,244,21,273,32,34
294,250,251,261,33,30
342,216,355,234,32,29
407,101,426,125,32,29
265,255,264,266,34,30
155,30,158,17,29,29
322,425,312,457,36,34
368,575,370,578,38,40
159,174,163,187,30,30
290,511,295,529,42,34
27,272,23,291,32,30
135,490,122,460,35,36
277,518,295,530,35,32
507,450,499,447,39,38
439,318,433,314,36,34
505,570,503,580,37,38
12,494,12,489,37,34
47,217,61,218,30,28
272,369,280,384,33,35
