170,203,163,187,32,30
134,39,134,51,35,27
47,217,61,218,30,28
351,394,336,418,33,33
322,425,312,457,36,34
27,272,23,291,32,30
27,272,61,218,32,28
22,244,21,273,32,34
387,19,389,42,33,33
159,174,163,187,30,30
272,369,280,384,33,35
347,504,348,515,33,33
294,250,264,266,33,30
10,158,8,173,30,26
476,337,480,332,34,34
407,101,426,125,32,29
170,203,177,210,32,28
455,493,457,502,39,38
135,490,122,460,35,36
479,463,480,435,34,35
322,425,336,418,36,33
507,450,480,435,39,35
439,318,433,314,36,34
134,39,158,17,35,29
155,30,158,17,29,29
12,494,12,489,37,34
144,26,134,51,26,27
20,530,43,536,34,33
144,26,124,52,26,30
294,250,251,261,33,30
265,255,251,261,34,30
507,450,499,447,39,38
502,392,508,389,36,37
54,516,43,536,34,33
342,216,355,234,32,29
144,26,158,17,26,29
511,548,513,554,37,41
211,297,199,304,32,31
54,516,47,535,34,32
425,568,414,547,40,41
27,272,21,273,32,34
22,244,23,291,32,30
155,30,134,51,29,27
277,518,295,530,35,32
505,570,503,580,37,38
290,511,295,530,42,32
277,518,295,529,35,34
134,39,124,52,35,30
20,530,47,535,34,32
160,519,175,510,34,32
368,575,370,578,38,40
