371,683,362,691,22,24
345,538,370,529,34,31
322,314,296,316,26,28
395,100,391,110,23,26
479,208,495,199,31,28
277,452,289,459,24,25
216,325,244,312,21,20
113,694,97,692,19,20
397,278,408,274,29,29
67,555,60,554,27,18
24,215,10,199,25,24
175,209,169,203,26,35
288,534,319,540,28,32
435,235,446,222,30,31
371,395,386,409,24,26
180,506,186,518,34,19
273,343,285,324,24,22
138,562,148,558,25,31
27,80,28,79,27,29
480,310,470,318,29,26
283,20,299,17,31,31
270,270,285,262,36,32
345,390,348,393,27,22
414,268,422,263,25,26
365,540,378,543,21,21
510,475,511,466,19,19
327,470,316,498,18,16
77,152,100,150,28,28
493,636,494,652,23,23
53,687,35,682,22,20
55,57,65,48,30,24
197,386,170,380,19,19
461,92,456,102,26,26
479,675,460,668,23,19
239,145,243,165,24,22
455,289,462,303,27,24
102,160,112,172,31,29
267,396,296,399,20,19
173,334,177,320,35,32
517,692,491,692,23,22
227,588,209,585,21,21
335,54,305,66,25,26
404,452,403,486,23,27
203,524,211,509,17,27
215,499,201,497,24,26
481,88,485,99,29,30
525,577,497,598,23,23
374,263,397,273,32,35
430,461,440,464,30,28
140,265,147,252,25,24
236,422,243,443,21,19
293,246,297,250,30,31
379,220,367,211,31,30
63,385,70,375,25,27
27,498,47,504,27,24
131,141,157,125,28,24
267,167,283,160,27,22
533,163,527,161,34,23
115,513,125,519,30,35
158,571,174,575,23,23
292,517,277,517,29,30
87,468,75,475,23,20
305,697,301,691,27,23
55,119,60,135,25,29
321,276,323,266,41,36
112,529,126,520,33,32
138,193,138,172,28,29
522,152,529,135,25,39
524,304,537,324,29,25
270,133,263,133,29,24
147,289,156,297,27,24
46,204,34,202,25,22
349,177,354,173,25,23
408,683,431,683,21,17
64,480,58,494,27,24
210,291,226,291,35,36
67,137,74,130,26,33
119,307,124,284,26,25
474,551,495,553,20,17
473,459,474,459,18,21
282,68,283,89,24,22
297,637,298,658,20,16
78,690,61,686,30,27
30,393,62,378,25,28
34,379,68,373,27,27
23,684,11,686,21,16
405,552,409,547,21,19
131,367,153,355,32,30
150,119,169,113,29,28
533,378,521,380,22,21
200,324,216,311,36,34
