608,486,617,480,8,16
25,486,100,411,14,6
155,481,163,474,15,8
322,480,311,483,19,11
470,472,470,452,6,8
394,460,381,453,12,12
165,443,173,436,21,12
292,434,295,458,22,34
406,433,399,440,24,9
227,432,211,439,24,21
281,419,280,431,21,14
205,404,218,412,12,14
105,392,113,401,12,8
460,390,459,420,26,17
563,388,561,370,28,28
193,383,195,365,19,18
185,369,187,357,27,20
308,366,307,384,12,14
509,365,517,374,25,18
397,340,391,334,20,16
153,340,143,345,20,17
376,333,369,339,21,17
448,330,442,316,18,20
72,329,59,328,19,17
570,322,508,357,24,14
116,310,127,308,22,16
352,309,363,329,24,14
210,307,202,316,19,15
453,296,469,302,20,16
106,284,120,299,18,16
413,283,404,275,27,17
168,265,167,248,13,14
43,256,54,260,24,21
421,246,421,236,24,28
238,244,243,264,24,19
381,240,409,286,20,7
436,227,447,249,31,33
462,224,478,234,32,24
314,216,328,214,18,24
201,213,190,182,17,12
390,210,359,214,24,20
85,209,90,201,31,24
149,208,153,197,20,14
389,204,387,203,33,25
304,202,309,197,13,21
432,200,423,181,14,9
342,199,348,195,27,18
77,195,63,195,15,21
41,189,59,181,19,21
389,188,392,177,26,17
75,163,104,246,22,16
159,145,155,232,29,13
369,143,381,150,31,27
209,137,200,136,23,13
385,130,359,117,14,13
118,116,65,25,20,13
260,114,215,69,20,17
326,109,334,98,18,20
225,97,239,109,17,13
113,94,103,89,29,17
268,70,287,62,28,26
100,54,88,51,22,19
235,44,255,46,16,17
289,41,293,29,21,18
243,35,244,25,39,29
77,29,86,29,17,19
319,25,275,37,19,23
179,25,191,33,16,13
