265,255,264,266,34,30
54,516,47,535,34,32
27,272,21,273,32,34
455,493,457,502,39,38
342,216,355,234,32,29
407,101,426,125,32,29
511,548,513,554,37,41
155,30,158,17,29,29
387,19,389,42,33,33
322,425,336,418,36,33
10,158,8,173,30,26
502,392,508,389,36,37
170,203,177,210,32,28
20,530,43,536,34,33
439,318,433,314,36,34
12,494,12,489,37,34
159,174,163,187,30,30
135,490,122,460,35,36
290,511,295,529,42,34
144,26,124,52,26,30
272,369,280,384,33,35
134,39,134,51,35,27
277,518,295,530,35,32
47,217,61,218,30,28
160,519,175,510,34,32
505,570,503,580,37,38
425,568,414,547,40,41
368,575,370,578,38,40
347,504,348,515,33,33
476,337,480,332,34,34
211,297,199,304,32,31
479,463,480,435,34,35
507,450,499,447,39,38
