211,297,199,304,32,31
272,369,280,384,33,35
144,26,158,17,26,29
439,318,433,314,36,34
265,255,264,266,34,30
511,548,513,554,37,41
476,337,480,332,34,34
160,519,175,510,34,32
347,504,348,515,33,33
455,493,457,502,39,38
47,217,61,218,30,28
10,158,8,173,30,26
135,490,122,460,35,36
12,494,12,489,37,34
170,203,177,210,32,28
159,174,163,187,30,30
502,392,508,389,36,37
479,463,480,435,34,35
20,530,43,536,34,33
290,511,295,529,42,34
322,425,336,418,36,33
387,19,389,42,33,33
342,216,355,234,32,29
54,516,47,535,34,32
277,518,295,530,35,32
425,568,414,547,40,41
505,570,503,580,37,38
134,39,134,51,35,27
368,575,370,578,38,40
407,101,426,125,32,29
27,272,21,273,32,34
507,450,499,447,39,38
