342,216,355,234,32,29
290,511,295,529,42,34
347,504,348,515,33,33
502,392,508,389,36,37
10,158,8,173,30,26
476,337,480,332,34,34
322,425,336,418,36,33
322,425,312,457,36,34
134,39,134,51,35,27
54,516,47,535,34,32
159,174,163,187,30,30
290,511,295,530,42,32
159,174,177,210,30,28
511,548,503,580,37,38
170,203,163,187,32,30
12,494,43,536,37,33
439,318,480,332,36,34
144,26,158,17,26,29
160,519,175,510,34,32
20,530,47,535,34,32
439,318,433,314,36,34
425,568,414,547,40,41
368,575,370,578,38,40
407,101,426,125,32,29
455,493,457,502,39,38
277,518,295,529,35,34
265,255,251,261,34,30
170,203,177,210,32,28
155,30,158,17,29,29
144,26,134,51,26,27
511,548,513,554,37,41
135,490,122,460,35,36
505,570,503,580,37,38
144,26,124,52,26,30
22,244,21,273,32,34
20,530,43,536,34,33
505,570,513,554,37,41
54,516,43,536,34,33
351,394,336,418,33,33
272,369,280,384,33,35
265,255,264,266,34,30
479,463,499,447,34,38
27,272,21,273,32,34
134,39,124,52,35,30
211,297,199,304,32,31
134,39,158,17,35,29
12,494,12,489,37,34
135,490,175,510,35,32
27,272,23,291,32,30
155,30,134,51,29,27
387,19,389,42,33,33
277,518,295,530,35,32
47,217,61,218,30,28
507,450,499,447,39,38
