322,425,312,457,36,34
476,337,480,332,34,34
155,30,158,17,29,29
211,297,199,304,32,31
479,463,480,435,34,35
342,216,355,234,32,29
12,494,12,489,37,34
265,255,251,261,34,30
272,369,280,384,33,35
502,392,508,389,36,37
10,158,8,173,30,26
347,504,348,515,33,33
277,518,295,530,35,32
507,450,499,447,39,38
170,203,177,210,32,28
439,318,433,314,36,34
425,568,414,547,40,41
368,575,370,578,38,40
22,244,21,273,32,34
135,490,122,460,35,36
455,493,457,502,39,38
134,39,124,52,35,30
159,174,163,187,30,30
351,394,336,418,33,33
407,101,426,125,32,29
20,530,47,535,34,32
160,519,175,510,34,32
27,272,23,291,32,30
505,570,503,580,37,38
144,26,134,51,26,27
294,250,264,266,33,30
54,516,43,536,34,33
290,511,295,529,42,34
511,548,513,554,37,41
387,19,389,42,33,33
47,217,61,218,30,28
