77,152,60,135,28,29
138,562,148,558,25,31
24,215,34,202,25,22
408,683,431,683,21,17
461,92,485,99,26,30
210,291,226,291,35,36
140,265,156,297,25,24
277,452,289,459,24,25
46,204,34,202,25,22
345,538,370,529,34,31
138,193,112,172,28,29
27,498,47,504,27,24
479,675,491,692,23,22
414,268,422,263,25,26
216,325,216,311,21,34
522,152,527,161,25,23
283,20,299,17,31,31
34,379,70,375,27,27
87,468,75,475,23,20
335,54,305,66,25,26
102,160,112,172,31,29
77,152,112,172,28,29
267,167,283,160,27,22
282,68,283,89,24,22
321,276,323,266,41,36
147,289,124,284,27,25
215,499,186,518,24,19
215,499,201,497,24,26
203,524,211,509,17,27
404,452,403,486,23,27
64,480,47,504,27,24
112,529,148,558,33,31
288,534,319,540,28,32
345,538,319,540,34,32
371,683,362,691,22,24
102,160,138,172,31,29
371,395,386,409,24,26
53,687,61,686,22,27
374,263,408,274,32,29
239,145,263,133,24,24
479,675,460,668,23,19
293,246,323,266,30,36
270,270,285,262,36,32
55,119,74,130,25,33
27,498,58,494,27,24
23,684,61,686,21,27
493,636,494,652,23,23
203,524,186,518,17,19
297,637,298,658,20,16
147,289,156,297,27,24
138,562,174,575,25,23
270,133,263,133,29,24
203,524,201,497,17,26
200,324,216,311,36,34
480,310,462,303,29,24
173,334,177,320,35,32
479,208,446,222,31,31
227,588,209,585,21,21
175,209,169,203,26,35
131,141,138,172,28,29
414,268,408,274,25,29
180,506,201,497,34,26
140,265,147,252,25,24
236,422,243,443,21,19
292,517,277,517,29,30
405,552,409,547,21,19
78,690,97,692,30,20
180,506,186,518,34,19
435,235,446,222,30,31
404,452,440,464,23,28
510,475,511,466,19,19
379,220,367,211,31,30
115,513,126,520,30,32
522,152,529,135,25,39
87,468,58,494,23,24
414,268,397,273,25,35
119,307,156,297,26,24
215,499,211,509,24,27
67,555,60,554,27,18
480,310,470,318,29,26
397,278,397,273,29,35
147,289,147,252,27,24
305,697,301,691,27,23
216,325,244,312,21,20
365,540,370,529,21,31
78,690,61,686,30,27
102,160,100,150,31,28
533,163,527,161,34,23
34,379,68,373,27,27
345,390,348,393,27,22
327,470,316,498,18,16
435,235,422,263,30,26
273,343,285,324,24,22
349,177,354,173,25,23
481,88,485,99,29,30
374,263,397,273,32,35
112,529,126,520,33,32
479,208,495,199,31,28
158,571,174,575,23,23
479,675,494,652,23,23
77,152,100,150,28,28
395,100,391,110,23,26
67,137,74,130,26,33
270,270,297,250,36,31
131,141,157,125,28,24
138,193,138,172,28,29
147,289,177,320,27,32
150,119,169,113,29,28
131,141,100,150,28,28
63,385,70,375,25,27
23,684,11,686,21,16
405,552,370,529,21,31
53,687,35,682,22,20
473,459,474,459,18,21
197,386,170,380,19,19
267,167,263,133,27,24
517,692,491,692,23,22
67,137,60,135,26,29
63,385,62,378,25,28
481,88,456,102,29,26
430,461,440,464,30,28
455,289,462,303,27,24
397,278,422,263,29,26
200,324,177,320,36,32
115,513,125,519,30,35
533,378,521,380,22,21
119,307,124,284,26,25
292,517,316,498,29,16
405,552,378,543,21,21
371,395,348,393,24,22
140,265,124,284,25,25
64,480,75,475,27,20
158,571,148,558,23,31
293,246,285,262,30,32
173,334,153,355,35,30
473,459,511,466,18,19
397,278,408,274,29,29
322,314,296,316,26,28
131,367,170,380,32,19
180,506,211,509,34,27
138,193,169,203,28,35
131,367,153,355,32,30
270,133,283,160,29,22
282,68,305,66,24,26
63,385,68,373,25,27
55,57,65,48,30,24
239,145,243,165,24,22
345,538,378,543,34,21
524,304,537,324,29,25
455,289,470,318,27,26
473,459,440,464,18,28
112,529,125,519,33,35
293,246,297,250,30,31
210,291,216,311,35,34
267,396,296,399,20,19
288,534,277,517,28,30
461,92,456,102,26,26
34,379,62,378,27,28
365,540,378,543,21,21
24,215,10,199,25,24
27,80,28,79,27,29
349,177,367,211,25,30
64,480,58,494,27,24
474,551,495,553,20,17
113,694,97,692,19,20
55,119,60,135,25,29
292,517,319,540,29,32
267,167,243,165,27,22
77,152,74,130,28,33
67,137,100,150,26,28
533,163,529,135,34,39
23,684,35,682,21,20
150,119,157,125,29,24
